scenario_id,frame_idx,timestamp,ego_speed_ms,vru_distance_m,lighting,weather,road_condition,prism_score,prism_tier,top_factor,static_cue,adaptive_cue,under_warning,lead_time_s
prism_ar_intervention_0004,28,2.8,5.553736359210656,11.200505474568342,day,clear,dry,80.98296195005427,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0004,29,2.9,5.553736359210656,10.641612361565478,day,clear,dry,80.18091733175068,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0004,30,3.0,5.553736359210656,10.084962240741001,day,clear,dry,79.32201425304642,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0004,31,3.1,5.553736359210656,9.530948122609898,day,clear,dry,78.39892924864678,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0004,32,3.2,5.553736359210656,8.980057895690392,day,clear,dry,77.40332214542352,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0004,33,3.3,5.553736359210656,8.432903798774317,day,clear,dry,76.32580957489714,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0004,34,3.4,5.553736359210656,7.890263121352427,day,clear,dry,75.15602308276,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0004,35,3.5,5.553736359210656,7.353135164290587,day,clear,dry,73.88281740659193,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0004,36,3.6,5.553736359210656,6.82282202170335,day,clear,dry,72.49473526021086,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0004,37,3.7,5.553736359210656,6.301044588853062,day,clear,dry,70.98089958261203,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0004,38,3.8,5.553736359210656,5.790110919226807,day,clear,dry,69.33260469118979,advisory,trajectory,advisory,advisory,0,0.0
prism_ar_intervention_0004,39,3.9,5.553736359210656,5.293162096379191,day,clear,dry,67.5460274469304,advisory,trajectory,advisory,advisory,0,0.0
prism_ar_intervention_0005,0,0.0,5.844957629079098,29.301695612591345,day,clear,dry,93.25657537655438,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,1,0.1,5.844957629079098,28.696675989524003,day,clear,dry,93.02285662284369,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,2,0.2,5.844957629079098,28.091793428841235,day,clear,dry,92.78101150021155,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,3,0.3,5.844957629079098,27.48705697916471,day,clear,dry,92.53074502340246,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,4,0.4,5.844957629079098,26.882476501044366,day,clear,dry,92.27174817302766,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,5,0.5,5.844957629079098,26.278062759814567,day,clear,dry,92.00369648073871,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,6,0.6,5.844957629079098,25.673827531447262,day,clear,dry,91.72624835269198,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,7,0.7,5.844957629079098,25.069783723567323,day,clear,dry,91.4390430751226,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,8,0.8,5.844957629079098,24.46594551421584,day,clear,dry,91.14169843376429,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,9,0.9,5.844957629079098,23.862328511461552,day,clear,dry,90.83380786425379,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,10,1.0,5.844957629079098,23.258949937592604,day,clear,dry,90.51493703305702,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,11,1.1,5.844957629079098,22.65582884240086,day,clear,dry,90.1846197272796,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,12,1.2,5.844957629079098,22.05298635103831,day,clear,dry,89.84235290631437,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,13,1.3,5.844957629079098,21.450445953131062,day,clear,dry,89.48759073788797,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,14,1.4,5.844957629079098,20.848233841347493,day,clear,dry,89.11973740485226,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,15,1.5,5.844957629079098,20.24637930952131,day,clear,dry,88.7381384261135,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,16,1.6,5.844957629079098,19.64491522284364,day,clear,dry,88.34207018443522,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,17,1.7,5.844957629079098,19.043878575715883,day,clear,dry,87.93072729454319,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,18,1.8,5.844957629079098,18.443311156804317,day,clear,dry,87.50320737616283,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,19,1.9,5.844957629079098,17.843260345939875,day,clear,dry,87.05849271778423,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,20,2.0,5.844957629079098,17.24378007414481,day,clear,dry,86.59542822809406,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,21,2.1,5.844957629079098,16.644931986768594,day,clear,dry,86.11269497417781,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,22,2.2,5.844957629079098,16.04678686120765,day,clear,dry,85.60877850155221,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,23,2.3,5.844957629079098,15.449426345987614,day,clear,dry,85.08193102647061,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,24,2.4,5.844957629079098,14.852945108541988,day,clear,dry,84.53012649601492,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,25,2.5,5.844957629079098,14.257453506879205,day,clear,dry,83.95100744390584,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,26,2.6,5.844957629079098,13.663080938444239,day,clear,dry,83.34182255914747,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,27,2.7,5.844957629079098,13.069980072147393,day,clear,dry,82.69935397861589,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,28,2.8,5.844957629079098,12.47833224306747,day,clear,dry,82.01983359107172,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,29,2.9,5.844957629079098,11.888354393128596,day,clear,dry,81.29884822326228,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,30,3.0,5.844957629079098,11.300308089209699,day,clear,dry,80.53123466792967,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,31,3.1,5.844957629079098,10.714511364112312,day,clear,dry,79.7109674274305,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,32,3.2,5.844957629079098,10.13135443850037,day,clear,dry,78.83104529658506,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,33,3.3,5.844957629079098,9.55132084434116,day,clear,dry,77.88338831678986,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,34,3.4,5.844957629079098,8.975016162145119,day,clear,dry,76.85876552732738,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,35,3.5,5.844957629079098,8.403207630195853,day,clear,dry,75.74678846313041,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,36,3.6,5.844957629079098,7.836879478963109,day,clear,dry,74.53602895664946,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,37,3.7,5.844957629079098,7.277311288216263,day,clear,dry,73.214358007604,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,38,3.8,5.844957629079098,6.726190402419639,day,clear,dry,71.76966385239925,silent,trajectory,advisory,silent,0,0.0
prism_ar_intervention_0005,39,3.9,5.844957629079098,6.185775068639323,day,clear,dry,70.19120439695814,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,0,0.0,5.143865120080665,29.675769397001375,day,clear,dry,94.88237275313614,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,1,0.1,5.143865120080665,29.149414685622023,day,clear,dry,94.70448719461507,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,2,0.2,5.143865120080665,28.623104939992295,day,clear,dry,94.52038453876371,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,3,0.3,5.143865120080665,28.096842687006077,day,clear,dry,94.32983944050544,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,4,0.4,5.143865120080665,27.57063064625152,day,clear,dry,94.13261673218221,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,5,0.5,5.143865120080665,27.04447174871014,day,clear,dry,93.92847068354119,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,6,0.6,5.143865120080665,26.518369157673316,day,clear,dry,93.7171441584389,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,7,0.7,5.143865120080665,25.992326292188604,day,clear,dry,93.49836764981218,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,8,0.8,5.143865120080665,25.466346853399678,day,clear,dry,93.27185817101135,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,9,0.9,5.143865120080665,24.94043485420455,day,clear,dry,93.03731797749222,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,10,1.0,5.143865120080665,24.414594652729413,day,clear,dry,92.79443308800256,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,11,1.1,5.143865120080665,23.888830990202248,day,clear,dry,92.54287156863514,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,12,1.2,5.143865120080665,23.363149033914752,day,clear,dry,92.28228153629256,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,13,1.3,5.143865120080665,22.837554426086818,day,clear,dry,92.01228883002642,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,14,1.4,5.143865120080665,22.312053339599743,day,clear,dry,91.73249428915206,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,15,1.5,5.143865120080665,21.786652541749312,day,clear,dry,91.44247056574169,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,16,1.6,5.143865120080665,21.261359467394847,day,clear,dry,91.14175838576104,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,17,1.7,5.143865120080665,20.736182303156724,day,clear,dry,90.82986215739004,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,18,1.8,5.143865120080665,20.211130084654368,day,clear,dry,90.50624480655837,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,19,1.9,5.143865120080665,19.68621280919701,day,clear,dry,90.1703216979772,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,20,2.0,5.143865120080665,19.161441566861956,day,clear,dry,89.82145347444728,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,21,2.1,5.143865120080665,18.636828693547592,day,clear,dry,89.45893761740041,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,22,2.2,5.143865120080665,18.11238795040879,day,clear,dry,89.08199849686525,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,23,2.3,5.143865120080665,17.58813473511871,day,clear,dry,88.68977563867544,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,24,2.4,5.143865120080665,17.0640863317192,day,clear,dry,88.28130989008265,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,25,2.5,5.143865120080665,16.5402622075088,day,clear,dry,87.85552711135183,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,26,2.6,5.143865120080665,16.016684367590646,day,clear,dry,87.41121895985671,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,27,2.7,5.143865120080665,15.493377780522954,day,clear,dry,86.94702026434643,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,28,2.8,5.143865120080665,14.970370892201807,day,clear,dry,86.4613824105163,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,29,2.9,5.143865120080665,14.447696249965423,day,clear,dry,85.95254207561369,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,30,3.0,5.143865120080665,13.925391265366578,day,clear,dry,85.4184845615655,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,31,3.1,5.143865120080665,13.403499152718727,day,clear,dry,84.85690088698544,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,32,3.2,5.143865120080665,12.88207009224125,day,clear,dry,84.26513771547886,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,33,3.3,5.143865120080665,12.361162682652562,day,clear,dry,83.64013913290297,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,34,3.4,5.143865120080665,11.840845770201094,day,clear,dry,82.97837925947893,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,35,3.5,5.143865120080665,11.321200772068178,day,clear,dry,82.27578472612096,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,36,3.6,5.143865120080665,10.802324655849127,day,clear,dry,81.52764621009815,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,37,3.7,5.143865120080665,10.284333799539757,day,clear,dry,80.72851859708152,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,38,3.8,5.143865120080665,9.767369047570934,day,clear,dry,79.87211005034497,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0006,39,3.9,5.143865120080665,9.251602412752003,day,clear,dry,78.95116154380085,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,0,0.0,4.943414198827332,26.975065423528925,day,clear,dry,94.31800876973145,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,1,0.1,4.943414198827332,26.46947076194356,day,clear,dry,94.1202165935588,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,2,0.2,4.943414198827332,25.96393156640626,day,clear,dry,93.91545181815849,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,3,0.3,4.943414198827332,25.458451141155333,day,clear,dry,93.70345071516009,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,4,0.4,4.943414198827332,24.953033057768394,day,clear,dry,93.48393620160917,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,5,0.5,4.943414198827332,24.44768118271127,day,clear,dry,93.2566165886816,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,6,0.6,4.943414198827332,23.942399708359027,day,clear,dry,93.02118414193474,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,7,0.7,4.943414198827332,23.437193188009726,day,clear,dry,92.77731342022255,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,8,0.8,4.943414198827332,22.932066575502347,day,clear,dry,92.52465935455362,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,9,0.9,4.943414198827332,22.427025270159607,day,clear,dry,92.26285502129971,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,10,1.0,4.943414198827332,21.92207516790796,day,clear,dry,91.99150905609439,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,11,1.1,4.943414198827332,21.417222719586192,day,clear,dry,91.71020264529778,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,12,1.2,4.943414198827332,20.912474997647568,day,clear,dry,91.4184860208172,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,13,1.3,4.943414198827332,20.407839772696025,day,clear,dry,91.115874371102,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,14,1.4,4.943414198827332,19.903325601586182,day,clear,dry,90.80184306598008,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,15,1.5,4.943414198827332,19.39894192917236,day,clear,dry,90.47582207533974,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,16,1.6,4.943414198827332,18.89469920623164,day,clear,dry,90.13718944111288,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,17,1.7,4.943414198827332,18.39060902663266,day,clear,dry,89.78526363818227,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,18,1.8,4.943414198827332,17.886684287505,day,clear,dry,89.41929463227693,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,19,1.9,4.943414198827332,17.38293937702186,day,clear,dry,89.03845341119195,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,20,2.0,4.943414198827332,16.87939039549353,day,clear,dry,88.64181972932016,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,21,2.1,4.943414198827332,16.376055416847635,day,clear,dry,88.22836776411518,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,22,2.2,4.943414198827332,15.872954799336311,day,clear,dry,87.79694933641555,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,23,2.3,4.943414198827332,15.370111556582982,day,clear,dry,87.3462742944422,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,24,2.4,4.943414198827332,14.867551803029345,day,clear,dry,86.87488760397451,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,25,2.5,4.943414198827332,14.365305291696378,day,clear,dry,86.38114262551557,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,26,2.6,4.943414198827332,13.863406067249205,day,clear,dry,85.86316999488865,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,27,2.7,4.943414198827332,13.361893264098748,day,clear,dry,85.31884145982256,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,28,2.8,4.943414198827332,12.860812088309828,day,clear,dry,84.74572796709406,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,29,2.9,4.943414198827332,12.360215034310212,day,clear,dry,84.1410512516341,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,30,3.0,4.943414198827332,11.86016340409708,day,clear,dry,83.50162816507407,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,31,3.1,4.943414198827332,11.360729219698102,day,clear,dry,82.82380701945627,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,32,3.2,4.943414198827332,10.861997651843064,day,clear,dry,82.10339534859307,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,33,3.3,4.943414198827332,10.364070133297513,day,clear,dry,81.33557876229102,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,34,3.4,4.943414198827332,9.867068390413547,day,clear,dry,80.51483107845952,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,35,3.5,4.943414198827332,9.371139720877611,day,clear,dry,79.63481681020879,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,36,3.6,4.943414198827332,8.876463984563074,day,clear,dry,78.68828859273115,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,37,3.7,4.943414198827332,8.383262981930365,day,clear,dry,77.66698463672294,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,38,3.8,4.943414198827332,7.891813209464975,day,clear,dry,76.56153541324493,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0007,39,3.9,4.943414198827332,7.402463468055149,day,clear,dry,75.36139554418514,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,0,0.0,4.0436678296126685,24.511670386900583,day,clear,dry,95.06598508755359,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,1,0.1,4.0436678296126685,24.0900465517085,day,clear,dry,94.89535470801228,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,2,0.2,4.0436678296126685,23.668623742634324,day,clear,dry,94.7187558070472,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,3,0.3,4.0436678296126685,23.247412892121805,day,clear,dry,94.53596459736936,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,4,0.4,4.0436678296126685,22.826425733843568,day,clear,dry,94.34674638772738,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,5,0.5,4.0436678296126685,22.405674876870986,day,clear,dry,94.15085470142557,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,6,0.6,4.0436678296126685,21.98517388816624,day,clear,dry,93.94803029019205,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,7,0.7,4.0436678296126685,21.564937384496453,day,clear,dry,93.73800002974278,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,8,0.8,4.0436678296126685,21.14498113503736,day,clear,dry,93.52047568174264,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,9,0.9,4.0436678296126685,20.725322176130483,day,clear,dry,93.29515250507627,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,10,1.0,4.0436678296126685,20.305978939888938,day,clear,dry,93.06170769741674,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,11,1.1,4.0436678296126685,19.88697139861943,day,clear,dry,92.81979864603157,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,12,1.2,4.0436678296126685,19.468321227350053,day,clear,dry,92.5690609646212,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,13,1.3,4.0436678296126685,19.050051987135287,day,clear,dry,92.30910629078478,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,14,1.4,4.0436678296126685,18.63218933226347,day,clear,dry,92.03951981651727,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,15,1.5,4.0436678296126685,18.21476124503297,day,clear,dry,91.75985752205399,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,16,1.6,4.0436678296126685,17.797798302410456,day,clear,dry,91.46964308152631,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,17,1.7,4.0436678296126685,17.381333979660514,day,clear,dry,91.16836440746438,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,18,1.8,4.0436678296126685,16.965404996969713,day,clear,dry,90.85546980043716,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,19,1.9,4.0436678296126685,16.550051716215137,day,clear,dry,90.53036367041192,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,20,2.0,4.0436678296126685,16.135318596391997,day,clear,dry,90.19240179822474,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,21,2.1,4.0436678296126685,15.721254717872819,day,clear,dry,89.84088610953117,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,22,2.2,4.0436678296126685,15.307914387691431,day,clear,dry,89.47505894062225,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,23,2.3,4.0436678296126685,14.895357840516262,day,clear,dry,89.09409678671241,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,24,2.4,4.0436678296126685,14.483652053009815,day,clear,dry,88.6971035402883,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,25,2.5,4.0436678296126685,14.072871693004542,day,clear,dry,88.28310325192068,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,26,2.6,4.0436678296126685,13.663100229536807,day,clear,dry,87.85103248133498,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,27,2.7,4.0436678296126685,13.25443123549464,day,clear,dry,87.3997323561534,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,28,2.8,4.0436678296126685,12.846969921737587,day,clear,dry,86.92794052438644,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,29,2.9,4.0436678296126685,12.4408349503999,day,clear,dry,86.4342832808342,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,30,3.0,4.0436678296126685,12.03616058615205,day,clear,dry,85.91726827545234,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,31,3.1,4.0436678296126685,11.633099258051383,day,clear,dry,85.37527838447716,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,32,3.2,4.0436678296126685,11.231824621992553,day,clear,dry,84.80656755712128,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,33,3.3,4.0436678296126685,10.832535235585794,day,clear,dry,84.20925976072954,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,34,3.4,4.0436678296126685,10.435458984668786,day,clear,dry,83.58135255965405,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,35,3.5,4.0436678296126685,10.040858434949087,day,clear,dry,82.92072740865574,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,36,3.6,4.0436678296126685,9.64903732504746,day,clear,dry,82.22516945901754,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,37,3.7,4.0436678296126685,9.260348470177401,day,clear,dry,81.49240061177275,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,38,3.8,4.0436678296126685,8.875203410489354,day,clear,dry,80.72013076208012,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0008,39,3.9,4.0436678296126685,8.494084215823026,day,clear,dry,79.90613372002457,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,0,0.0,4.262104937594066,27.647511473649146,day,clear,dry,95.7318817591508,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,1,0.1,4.262104937594066,27.20419016332201,day,clear,dry,95.58485578685314,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,2,0.2,4.262104937594066,26.76105853556052,day,clear,dry,95.43276934288617,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,3,0.3,4.262104937594066,26.318126171710844,day,clear,dry,95.27544422584107,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,4,0.4,4.262104937594066,25.8754033047095,day,clear,dry,95.11269499430765,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,5,0.5,4.262104937594066,25.43290087499923,day,clear,dry,94.94432850496686,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,6,0.6,4.262104937594066,24.990630592255698,day,clear,dry,94.77014339923299,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,7,0.7,4.262104937594066,24.548605003635572,day,clear,dry,94.58992953122956,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,8,0.8,4.262104937594066,24.106837569356568,day,clear,dry,94.4034673288755,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,9,0.9,4.262104937594066,23.665342746536464,day,clear,dry,94.210527078728,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,10,1.0,4.262104937594066,23.224136082352686,day,clear,dry,94.01086812396403,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,11,1.1,4.262104937594066,22.783234317741428,day,clear,dry,93.80423796347634,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,12,1.2,4.262104937594066,22.342655503038817,day,clear,dry,93.59037123850682,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,13,1.3,4.262104937594066,21.902419127181258,day,clear,dry,93.36898859153214,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,14,1.4,4.262104937594066,21.462546262334417,day,clear,dry,93.13979538026183,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,15,1.5,4.262104937594066,21.02305972611646,day,clear,dry,92.90248022760993,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,16,1.6,4.262104937594066,20.58398426393101,day,clear,dry,92.65671338638262,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,17,1.7,4.262104937594066,20.145346754338686,day,clear,dry,92.40214489521514,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,18,1.8,4.262104937594066,19.70717644088604,day,clear,dry,92.13840250005026,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,19,1.9,4.262104937594066,19.269505194393766,day,clear,dry,91.86508931325527,silent,trajectory,advisory,silent,0,0.0
